Iup5,Idn5,Iup10,Idn10
5.4356586534511924e-5,-0.00015712004298871753,0.00015712004298871753,-0.00015713558047143958
5.416032819588891e-5,-0.0001505892409694534,0.0001505892409694534,-0.000150578352074
5.3979255613714215e-5,-0.00014424444552972793,0.00014424444552972793,-0.00014423535960906135
5.380479101135466e-5,-0.00013812809731428811,0.00013812809731428811,-0.0001381145534579975
5.362160659784455e-5,-0.00013219225178925893,0.00013219225178925893,-0.00013220478805227054
5.3409674533595005e-5,-0.00012651132961856166,0.00012651132961856166,-0.0001264992965037647
5.3219161283409615e-5,-0.00012100126559959476,0.00012100126559959476,-0.00012099443650690361
5.296732090926779e-5,-0.00011565561857457428,0.00011565561857457428,-0.00011566915376555088
5.2662616696604785e-5,-0.00011051803382899789,0.00011051803382899789,-0.00011050711523863347
5.226581438790338e-5,-0.00010557562552517176,0.00010557562552517176,-0.00010557150538942405
5.1824462152608226e-5,-0.00010078047956097838,0.00010078047956097838,-0.00010077663154261637
5.129721589135207e-5,-9.612718757206061e-5,9.612718757206061e-5,-9.614924023615873e-5
5.073751863342204e-5,-9.165584580836054e-5,9.165584580836054e-5,-9.167144256300927e-5
5.0118714738245216e-5,-8.73564172573167e-5,8.73564172573167e-5,-8.735100461925028e-5
4.948395328419792e-5,-8.318622636754096e-5,8.318622636754096e-5,-8.315349186183561e-5
4.890795744013381e-5,-7.916023896155994e-5,7.916023896155994e-5,-7.912303984440194e-5
4.843775875773019e-5,-7.5255904768146e-5,7.5255904768146e-5,-7.524607507469538e-5
4.8110033635289315e-5,-7.149040753230979e-5,7.149040753230979e-5,-7.148867423372117e-5
4.804258902071075e-5,-6.785016374068599e-5,6.785016374068599e-5,-6.784422014582077e-5
4.818685826068066e-5,-6.433256528113328e-5,6.433256528113328e-5,-6.433768172167273e-5
4.856861696534657e-5,-6.093175390033968e-5,6.093175390033968e-5,-6.0905227016311505e-5
4.914726044599439e-5,-5.765021471604083e-5,5.765021471604083e-5,-5.761799965759309e-5
4.98303560340968e-5,-5.446641081242712e-5,5.446641081242712e-5,-5.443812058121301e-5
5.050298199236315e-5,-5.139027738462072e-5,5.139027738462072e-5,-5.139111142109213e-5
5.098811927818632e-5,-4.8391908916142706e-5,4.8391908916142706e-5,-4.8416004089064325e-5
5.113074120954573e-5,-4.55175660994117e-5,4.55175660994117e-5,-4.551389474734918e-5
5.0748631250187785e-5,-4.275820088766751e-5,4.275820088766751e-5,-4.275429619107829e-5
4.9691492122676746e-5,-4.006670973933683e-5,4.006670973933683e-5,-4.004309671450666e-5
4.785443566857908e-5,-3.743303621858635e-5,3.743303621858635e-5,-3.745532261037131e-5
4.520222870647955e-5,-3.493615433183675e-5,3.493615433183675e-5,-3.4911212728686796e-5
4.177548249776236e-5,-3.2492137845722765e-5,3.2492137845722765e-5,-3.2462351550995876e-5
3.768121299229006e-5,-3.012719236449321e-5,3.012719236449321e-5,-3.0118403304515386e-5
3.311081790648897e-5,-2.7834228069716983e-5,2.7834228069716983e-5,-2.7829181600114308e-5
2.827500951429545e-5,-2.5606299874338308e-5,2.5606299874338308e-5,-2.5603600407976875e-5
2.3445090544017782e-5,-2.34493756302068e-5,2.34493756302068e-5,-2.3426821630536254e-5
1.8835881262110942e-5,-2.135207138422822e-5,2.135207138422822e-5,-2.135018320052053e-5
1.4656234481077318e-5,-1.9319893412913006e-5,1.9319893412913006e-5,-1.9323807688505787e-5
1.1053349834918669e-5,-1.7347326995490657e-5,1.7347326995490657e-5,-1.7318545479289395e-5
8.060139468277116e-6,-1.5429068900852333e-5,1.5429068900852333e-5,-1.5423450844738832e-5
5.687538064243055e-6,-1.357355557848639e-5,1.357355557848639e-5,-1.3572994042560831e-5
3.872030949185749e-6,-1.175547455569892e-5,1.175547455569892e-5,-1.1758133687086901e-5
2.487930027922059e-6,-9.967773136381853e-6,9.967773136381853e-6,-9.991071454102795e-6
1.372600796961669e-6,-8.259459551176162e-6,8.259459551176162e-6,-8.250172972490415e-6
4.775369801870303e-7,-6.6046289028601385e-6,6.6046289028601385e-6,-6.571872483342031e-6
-3.757185534448054e-7,-4.966725650682602e-6,4.966725650682602e-6,-4.972759715552208e-6
-1.248404668425167e-6,-3.339758584762173e-6,3.339758584762173e-6,-3.371261363242192e-6
-2.211248188059799e-6,-1.7756430012137687e-6,1.7756430012137687e-6,-1.8056117980638478e-6
-3.2067960026962493e-6,-2.7507641360269847e-7,2.7507641360269847e-7,-2.7082279075614107e-7
-4.30489186940755e-6,1.2527956836566178e-6,-1.2527956836566178e-6,1.2286747358469577e-6
-5.464116766281681e-6,2.7115943230983323e-6,-2.7115943230983323e-6,2.710908805392864e-6
-6.681072534437616e-6,4.159863662880268e-6,-4.159863662880268e-6,4.1619835405786626e-6
-7.915682538785164e-6,5.574960574387991e-6,-5.574960574387991e-6,5.604982571550145e-6
-9.15873768740891e-6,6.978095683096007e-6,-6.978095683096007e-6,6.980199173329851e-6
-1.0391526443178248e-5,8.344194930340532e-6,-8.344194930340532e-6,8.346666254311042e-6
-1.1603703334880165e-5,9.675068482529507e-6,-9.675068482529507e-6,9.67823925060297e-6
-1.2766670660023228e-5,1.0962862308327898e-5,-1.0962862308327898e-5,1.0965885589220408e-5
-1.3892708170640664e-5,1.219379935428771e-5,-1.219379935428771e-5,1.2185801755794721e-5
-1.497116456004121e-5,1.3351593501716409e-5,-1.3351593501716409e-5,1.3355872575238577e-5
-1.5966884487266224e-5,1.4452924713722088e-5,-1.4452924713722088e-5,1.4450293449865997e-5
-1.6800836766612226e-5,1.5386272108753025e-5,-1.5386272108753025e-5,1.5386458810900857e-5
0.0,-0.0,0.0,-0.0
