alpha,nu,phi_k,muxi,sigmaxi,a,wss,els
0.25,0.6,2.4,0.48750000000000004,0.15949301186363413,0.001,1.3592442635255986,7.162190394006545
0.25,0.6,2.4,0.48750000000000004,0.16887495373796554,0.001,1.3595198957245245,6.750239836409752
0.25,0.6,2.4,0.48750000000000004,0.17825689561229696,0.001,1.3597681487256188,6.368294008049598
0.25,0.6,2.4,0.48750000000000004,0.18763883748662838,0.001,1.360433146161686,6.1347269880958715
0.25,0.6,2.4,0.48750000000000004,0.1970207793609598,0.001,1.362046445976218,5.859268503299643
0.25,0.6,2.4,0.48750000000000004,0.20640272123529121,0.001,1.3641575032844202,5.599853061134426
0.25,0.6,2.4,0.48750000000000004,0.21578466310962263,0.001,1.3666301611905174,5.355721654267966
0.25,0.6,2.4,0.48750000000000004,0.22516660498395408,0.001,1.3694187373437823,5.105590992761569
0.25,0.6,2.4,0.48750000000000004,0.2345485468582855,0.001,1.3724410077160856,4.851987102961404
0.25,0.6,2.4,0.48750000000000004,0.2439304887326169,0.001,1.375635072869533,4.631093567241043
0.25,0.6,2.4,0.48750000000000004,0.2533124306069483,0.001,1.3789476828969158,4.411483966064745
0.25,0.6,2.4,0.48750000000000004,0.26269437248127975,0.001,1.3824767222456447,4.210271347523195
0.25,0.6,2.4,0.48750000000000004,0.27207631435561114,0.001,1.386287697909574,4.119283352085835
0.25,0.6,2.4,0.48750000000000004,0.2814582562299426,0.001,1.3907399866771009,4.002693614048592
0.25,0.6,2.4,0.48750000000000004,0.290840198104274,0.001,1.3958530283780561,3.738867432045762
0.25,0.6,2.4,0.48750000000000004,0.3002221399786054,0.001,1.4006556023800067,3.5733251556734444
0.25,0.6,2.4,0.48750000000000004,0.30960408185293686,0.001,1.4049341738910335,3.4629487109426758
0.25,0.6,2.4,0.48750000000000004,0.31898602372726825,0.001,1.408837770726915,3.521491037995519
0.25,0.6,2.4,0.48750000000000004,0.3283679656015997,0.001,1.4124713884781537,3.395793316213844
0.25,0.6,2.4,0.48750000000000004,0.3377499074759311,0.001,1.415917292150725,3.2612780706694666
0.25,0.6,2.4,0.48750000000000004,0.34713184935026253,0.001,1.4192240200241646,3.1641306500842563
0.25,0.6,2.4,0.48750000000000004,0.3565137912245939,0.001,1.422379685984147,3.1440067034792816
0.25,0.6,2.4,0.48750000000000004,0.36589573309892537,0.001,1.4254380908341924,2.978809773989086
0.25,0.6,2.4,0.48750000000000004,0.37527767497325676,0.001,1.4284203628442698,2.890217186847383
0.25,0.6,2.4,0.50375,0.00938194187433142,0.001,1.9632096311856098,-384.01071677720813
0.25,0.6,2.4,0.50375,0.01876388374866284,0.001,1.9417215824730523,-383.4515775446424
0.25,0.6,2.4,0.50375,0.02814582562299426,0.001,1.9233577788189609,-383.25499265291495
0.25,0.6,2.4,0.50375,0.03752776749732568,0.001,0.7275880505075876,3143.9315049723955
0.25,0.6,2.4,0.50375,0.046909709371657095,0.001,0.7454330406047622,3020.6454331423042
0.25,0.6,2.4,0.50375,0.05629165124598852,0.001,0.7593024172561462,2923.099475295875
0.25,0.6,2.4,0.50375,0.06567359312031994,0.001,0.7755610090294781,2817.7679751842943
0.25,0.6,2.4,0.50375,0.07505553499465135,0.001,0.7895813676899353,2725.8698171124247
0.25,0.6,2.4,0.50375,0.08443747686898277,0.001,0.8024248755831446,2643.690023805734
0.25,0.6,2.4,0.50375,0.09381941874331419,0.001,1.3524001208193956,12.591969597541667
0.25,0.6,2.4,0.50375,0.10320136061764561,0.001,1.3529935874793066,11.417423184567781
0.25,0.6,2.4,0.50375,0.11258330249197704,0.001,1.3535567842044605,10.485480247162528
0.25,0.6,2.4,0.50375,0.12196524436630846,0.001,1.3540887475345145,9.64520392500646
0.25,0.6,2.4,0.50375,0.13134718624063987,0.001,1.3545868013808249,8.954429637086774
0.25,0.6,2.4,0.50375,0.1407291281149713,0.001,1.3550492558401164,8.324000085410772
0.25,0.6,2.4,0.50375,0.1501110699893027,0.001,1.35547638770535,7.792624635964182
0.25,0.6,2.4,0.50375,0.15949301186363413,0.001,1.3558692917995867,7.303553061351797
0.25,0.6,2.4,0.50375,0.16887495373796554,0.001,1.3562294197460936,6.8833075135141595
0.25,0.6,2.4,0.50375,0.17825689561229696,0.001,1.3565591152618994,6.492983017364715
0.25,0.6,2.4,0.50375,0.18763883748662838,0.001,1.3568588972535076,6.153171398129825
0.25,0.6,2.4,0.50375,0.1970207793609598,0.001,1.3577265188893783,5.938716971011143
0.25,0.6,2.4,0.50375,0.20640272123529121,0.001,1.35941982767379,5.673163552282668
0.25,0.6,2.4,0.50375,0.21578466310962263,0.001,1.3615665742102936,5.41824218093935
0.25,0.6,2.4,0.50375,0.22516660498395408,0.001,1.3640491328310664,5.194296522082848
0.25,0.6,2.4,0.50375,0.2345485468582855,0.001,1.3668071200772323,5.000938781869775
0.25,0.6,2.4,0.50375,0.2439304887326169,0.001,1.36978627951367,4.742436653139894
0.25,0.6,2.4,0.50375,0.2533124306069483,0.001,1.3729344631436722,4.52687542836313
0.25,0.6,2.4,0.50375,0.26269437248127975,0.001,1.3762001824938577,4.318200177420569
0.25,0.6,2.4,0.50375,0.27207631435561114,0.001,1.3796898446649923,4.1278347250283804
0.25,0.6,2.4,0.50375,0.2814582562299426,0.001,1.3834548741421708,3.9354669817075645
0.25,0.6,2.4,0.50375,0.290840198104274,0.001,1.3878050451019839,3.894562887316195
0.25,0.6,2.4,0.50375,0.3002221399786054,0.001,1.39273427171436,3.6893373791030344
0.25,0.6,2.4,0.50375,0.30960408185293686,0.001,1.3975051104417957,3.5162295147228675
0.25,0.6,2.4,0.50375,0.31898602372726825,0.001,1.4018028899316664,3.3740684744772547
0.25,0.6,2.4,0.50375,0.3283679656015997,0.001,1.4057472609568138,3.4574878592139346
0.25,0.6,2.4,0.50375,0.3377499074759311,0.001,1.4093813650627882,3.3452159990713244
0.25,0.6,2.4,0.50375,0.34713184935026253,0.001,1.4128360165123977,3.2400370813367774
0.25,0.6,2.4,0.50375,0.3565137912245939,0.001,1.4161503373160411,3.120255540499991
0.25,0.6,2.4,0.50375,0.36589573309892537,0.001,1.4193380334583905,3.0488455516943036
0.25,0.6,2.4,0.50375,0.37527767497325676,0.001,1.422395612435066,3.0344474985313923
0.25,0.6,2.4,0.52,0.00938194187433142,0.001,1.986307228650443,-384.0630409706704
0.25,0.6,2.4,0.52,0.01876388374866284,0.001,1.9596565435735616,-383.678659946158
0.25,0.6,2.4,0.52,0.02814582562299426,0.001,1.9387025586265705,-383.3183937642091
0.25,0.6,2.4,0.52,0.03752776749732568,0.001,1.9209521137497412,-383.07790614708364
0.25,0.6,2.4,0.52,0.046909709371657095,0.001,1.9053570114165852,-382.74857588826114
0.25,0.6,2.4,0.52,0.05629165124598852,0.001,0.7431036925998978,3049.978733200957
0.25,0.6,2.4,0.52,0.06567359312031994,0.001,0.7574151147822327,2947.7558621059843
0.25,0.6,2.4,0.52,0.07505553499465135,0.001,0.7736957934798577,2837.807650167444
0.25,0.6,2.4,0.52,0.08443747686898277,0.001,0.7887678564557058,2738.738587186359
0.25,0.6,2.4,0.52,0.09381941874331419,0.001,0.8028684000891634,2648.7023947860985
0.25,0.6,2.4,0.52,0.10320136061764561,0.001,1.3489701214273588,11.642044078269556
0.25,0.6,2.4,0.52,0.11258330249197704,0.001,1.349650305208877,10.692283321549855
0.25,0.6,2.4,0.52,0.12196524436630846,0.001,1.3502882335038722,9.834546901832994
0.25,0.6,2.4,0.52,0.13134718624063987,0.001,1.35088582056397,9.129769902627745
0.25,0.6,2.4,0.52,0.1407291281149713,0.001,1.351442809621005,8.487407356080464
0.25,0.6,2.4,0.52,0.1501110699893027,0.001,1.3519610041885308,7.945690823936995
0.25,0.6,2.4,0.52,0.15949301186363413,0.001,1.3524416210835681,7.446239395357234
0.25,0.6,2.4,0.52,0.16887495373796554,0.001,1.3528865176076141,7.0177703642756
0.25,0.6,2.4,0.52,0.17825689561229696,0.001,1.3532977159517399,6.619487220489653
0.25,0.6,2.4,0.52,0.18763883748662838,0.001,1.3536765696263884,6.272252441207114
0.25,0.6,2.4,0.52,0.1970207793609598,0.001,1.3540264222126723,5.950150804699994
0.25,0.6,2.4,0.52,0.20640272123529121,0.001,1.3550943836162974,5.766295354628343
0.25,0.6,2.4,0.52,0.21578466310962263,0.001,1.3568551375553206,5.530377188625462
0.25,0.6,2.4,0.52,0.22516660498395408,0.001,1.359026340237853,5.2918981578895306
0.25,0.6,2.4,0.52,0.2345485468582855,0.001,1.3615122006331755,5.049242633256403
0.25,0.6,2.4,0.52,0.2439304887326169,0.001,1.364254063932789,4.861722096044131
0.25,0.6,2.4,0.52,0.2533124306069483,0.001,1.367190365309681,4.678220194391018
0.25,0.6,2.4,0.52,0.26269437248127975,0.001,1.3702916476352303,4.452041764410187
0.25,0.6,2.4,0.52,0.27207631435561114,0.001,1.3735123056039635,4.230988288175296
0.25,0.6,2.4,0.52,0.2814582562299426,0.001,1.3769629341410148,4.052104449897801
0.25,0.6,2.4,0.52,0.290840198104274,0.001,1.3806780185762924,3.873548643039136
0.25,0.6,2.4,0.52,0.3002221399786054,0.001,1.384926148387722,3.724419684070568
0.25,0.6,2.4,0.52,0.30960408185293686,0.001,1.3897006488421544,3.7066031765744403
0.25,0.6,2.4,0.52,0.31898602372726825,0.001,1.3944158950864756,3.4747757754126862
0.25,0.6,2.4,0.52,0.3283679656015997,0.001,1.398722786577779,3.3418308204162286
0.25,0.6,2.4,0.52,0.3377499074759311,0.001,1.4026710304104066,3.206320550804307
0.25,0.6,2.4,0.52,0.34713184935026253,0.001,1.4063411881502623,3.3835914141801116
0.25,0.6,2.4,0.52,0.3565137912245939,0.001,1.409814516925272,3.2025222827766395
0.25,0.6,2.4,0.52,0.36589573309892537,0.001,1.4131283985958256,3.102352597972587
0.25,0.6,2.4,0.52,0.37527767497325676,0.001,1.4163325362460633,2.994862280031665
0.25,0.6,2.4,0.53625,0.00938194187433142,0.001,2.020508176294553,-384.1119737873315
0.25,0.6,2.4,0.53625,0.01876388374866284,0.001,1.97868588542987,-383.9061654406624
0.25,0.6,2.4,0.53625,0.02814582562299426,0.001,1.9551054106862014,-383.35345691424556
0.25,0.6,2.4,0.53625,0.03752776749732568,0.001,1.9354261568103381,-383.17625710602294
0.25,0.6,2.4,0.53625,0.046909709371657095,0.001,1.918869437237122,-382.93109034717315
0.25,0.6,2.4,0.53625,0.05629165124598852,0.001,1.9021984129516647,-382.60523229561346
0.25,0.6,2.4,0.53625,0.06567359312031994,0.001,0.742104040889025,3068.2072858663464
0.25,0.6,2.4,0.53625,0.07505553499465135,0.001,0.7574333633990347,2957.1899124846855
0.25,0.6,2.4,0.53625,0.08443747686898277,0.001,0.7732061463877752,2848.635867412332
0.25,0.6,2.4,0.53625,0.09381941874331419,0.001,0.7901677142381933,2738.170207384652
0.25,0.6,2.4,0.53625,0.10320136061764561,0.001,0.8050056946895275,2642.262925284432
0.25,0.6,2.4,0.53625,0.11258330249197704,0.001,1.3456561458993845,10.903813291623534
0.25,0.6,2.4,0.53625,0.12196524436630846,0.001,1.34641569284434,10.027365800359135
0.25,0.6,2.4,0.53625,0.13134718624063987,0.001,1.347121573395462,9.301057170276799
0.25,0.6,2.4,0.53625,0.1407291281149713,0.001,1.347778180315658,8.652889109256519
0.25,0.6,2.4,0.53625,0.1501110699893027,0.001,1.3483903502843428,8.100674120652599
0.25,0.6,2.4,0.53625,0.15949301186363413,0.001,1.3489602928335522,7.590871084002476
0.25,0.6,2.4,0.53625,0.16887495373796554,0.001,1.3494912137785544,7.153565329598978
0.25,0.6,2.4,0.53625,0.17825689561229696,0.001,1.349984601668949,6.747259265904508
0.25,0.6,2.4,0.53625,0.18763883748662838,0.001,1.3504428035169507,6.393172990550758
0.25,0.6,2.4,0.53625,0.1970207793609598,0.001,1.3508693412917365,6.061593562827111
0.25,0.6,2.4,0.53625,0.20640272123529121,0.001,1.351284984494267,5.809406239167261
0.25,0.6,2.4,0.53625,0.21578466310962263,0.001,1.3525246322922526,5.617121442820745
0.25,0.6,2.4,0.53625,0.22516660498395408,0.001,1.354349467466021,5.376959060893389
0.25,0.6,2.4,0.53625,0.2345485468582855,0.001,1.356542793797077,5.15189904228636
0.25,0.6,2.4,0.53625,0.2439304887326169,0.001,1.3590200896762483,4.928473216671695
0.25,0.6,2.4,0.53625,0.2533124306069483,0.001,1.3617478256335012,4.75789844918316
0.25,0.6,2.4,0.53625,0.26269437248127975,0.001,1.3646620937140383,4.553951662365224
0.25,0.6,2.4,0.53625,0.27207631435561114,0.001,1.367715322909963,4.387564077039384
0.25,0.6,2.4,0.53625,0.2814582562299426,0.001,1.3708810635669475,4.179580870915055
0.25,0.6,2.4,0.53625,0.290840198104274,0.001,1.3742940691439351,3.9812921938665213
0.25,0.6,2.4,0.53625,0.3002221399786054,0.001,1.377960927606638,3.8093650497538274
0.25,0.6,2.4,0.53625,0.30960408185293686,0.001,1.3821125611982783,3.636185241220268
0.25,0.6,2.4,0.53625,0.31898602372726825,0.001,1.3867673334354595,3.556432483308397
0.25,0.6,2.4,0.53625,0.3283679656015997,0.001,1.391393246614386,3.435320327801265
0.25,0.6,2.4,0.53625,0.3377499074759311,0.001,1.3957025300242312,3.286799792849113
0.25,0.6,2.4,0.53625,0.34713184935026253,0.001,1.3996574888039184,3.174477176371825
0.25,0.6,2.4,0.53625,0.3565137912245939,0.001,1.4033820492780997,3.2042177231684343
0.25,0.6,2.4,0.53625,0.36589573309892537,0.001,1.4068365064015391,3.173871797479312
0.25,0.6,2.4,0.53625,0.37527767497325676,0.001,1.4101640346961295,3.0861169443547807
0.25,0.6,2.4,0.5525,0.00938194187433142,0.001,2.019870582200811,-384.06940898525806
0.25,0.6,2.4,0.5525,0.01876388374866284,0.001,2.012564845279002,-383.9500372603673
0.25,0.6,2.4,0.5525,0.02814582562299426,0.001,1.972250538690197,-383.4513307881117
0.25,0.6,2.4,0.5525,0.03752776749732568,0.001,1.9506143114523458,-383.219490191154
0.25,0.6,2.4,0.5525,0.046909709371657095,0.001,1.9317255683409698,-383.02357003136876
0.25,0.6,2.4,0.5525,0.05629165124598852,0.001,1.9150931449387048,-382.78532047929474
0.25,0.6,2.4,0.5525,0.06567359312031994,0.001,1.8978637993290135,-382.4167964287748
0.25,0.6,2.4,0.5525,0.07505553499465135,0.001,0.7417056147497876,3080.534871819777
0.25,0.6,2.4,0.5525,0.08443747686898277,0.001,0.7581269070833314,2961.3714578038253
0.25,0.6,2.4,0.5525,0.09381941874331419,0.001,0.7750799556067565,2843.5857651036627
0.25,0.6,2.4,0.5525,0.10320136061764561,0.001,0.792672922713972,2730.3719972358726
0.25,0.6,2.4,0.5525,0.11258330249197704,0.001,0.8071230239903332,2632.6756583608476
0.25,0.6,2.4,0.5525,0.12196524436630846,0.001,1.342449484895027,10.247597943478729
0.25,0.6,2.4,0.5525,0.13134718624063987,0.001,1.3432808991607,9.495956077811314
0.25,0.6,2.4,0.5525,0.1407291281149713,0.001,1.344047549556469,8.834316420231241
0.25,0.6,2.4,0.5525,0.1501110699893027,0.001,1.344759882627708,8.261323725412556
0.25,0.6,2.4,0.5525,0.15949301186363413,0.001,1.3454228207372145,7.738918211911049
0.25,0.6,2.4,0.5525,0.16887495373796554,0.001,1.3460419603575462,7.29034761051474
0.25,0.6,2.4,0.5525,0.17825689561229696,0.001,1.3466193513190179,6.876895502255034
0.25,0.6,2.4,0.5525,0.18763883748662838,0.001,1.3471580382921755,6.515306787599378
0.25,0.6,2.4,0.5525,0.1970207793609598,0.001,1.3476614616538725,6.1769034676944194
0.25,0.6,2.4,0.5525,0.20640272123529121,0.001,1.3481306225376428,5.878887271907328
0.25,0.6,2.4,0.5525,0.21578466310962263,0.001,1.3486557163724777,5.668815275837643
0.25,0.6,2.4,0.5525,0.22516660498395408,0.001,1.3500248544495774,5.458838137308613
0.25,0.6,2.4,0.5525,0.2345485468582855,0.001,1.3518911708010921,5.247345677580904
0.25,0.6,2.4,0.5525,0.2439304887326169,0.001,1.354105027756833,5.025484951601895
0.25,0.6,2.4,0.5525,0.2533124306069483,0.001,1.3565797618462367,4.86505178652713
0.25,0.6,2.4,0.5525,0.26269437248127975,0.001,1.3592909861408426,4.6523012710857135
0.25,0.6,2.4,0.5525,0.27207631435561114,0.001,1.3621733980643094,4.452599395733088
0.25,0.6,2.4,0.5525,0.2814582562299426,0.001,1.3651982831009353,4.281047624686637
0.25,0.6,2.4,0.5525,0.290840198104274,0.001,1.3683167793208808,4.1221241116138385
0.25,0.6,2.4,0.5525,0.3002221399786054,0.001,1.3716823783690257,3.9286515722176394
0.25,0.6,2.4,0.5525,0.30960408185293686,0.001,1.3752990588901481,3.7497167244361385
0.25,0.6,2.4,0.5525,0.31898602372726825,0.001,1.3793608392252819,3.5826260065766427
0.25,0.6,2.4,0.5525,0.3283679656015997,0.001,1.3838907304878292,3.432045581669992
0.25,0.6,2.4,0.5525,0.3377499074759311,0.001,1.3884382840092866,3.4129712733278206
0.25,0.6,2.4,0.5525,0.34713184935026253,0.001,1.3927310855150077,3.254872024311173
0.25,0.6,2.4,0.5525,0.3565137912245939,0.001,1.396700773158501,3.1444028996480946
0.25,0.6,2.4,0.5525,0.36589573309892537,0.001,1.4004583675642404,3.015325121382051
0.25,0.6,2.4,0.5525,0.37527767497325676,0.001,1.403915581057164,3.2426943298022377
0.25,0.6,2.4,0.56875,0.00938194187433142,0.001,2.0190220689335057,-384.0301055255986
0.25,0.6,2.4,0.56875,0.01876388374866284,0.001,2.012988229217333,-383.9156811565755
0.25,0.6,2.4,0.56875,0.02814582562299426,0.001,2.002169579850507,-383.8095209263194
0.25,0.6,2.4,0.56875,0.03752776749732568,0.001,1.965957493460653,-383.24203863669845
0.25,0.6,2.4,0.56875,0.046909709371657095,0.001,1.946030857126322,-383.0533612237093
0.25,0.6,2.4,0.56875,0.05629165124598852,0.001,1.9275030324032796,-382.8920014511303
0.25,0.6,2.4,0.56875,0.06567359312031994,0.001,1.9101305749888589,-382.6208262655491
0.25,0.6,2.4,0.56875,0.07505553499465135,0.001,1.892529584913014,-381.81148260996434
0.25,0.6,2.4,0.56875,0.08443747686898277,0.001,0.742224810342975,3084.434672610099
0.25,0.6,2.4,0.56875,0.09381941874331419,0.001,0.7607364287571614,2950.913707854776
0.25,0.6,2.4,0.56875,0.10320136061764561,0.001,0.7779645596982547,2832.3321630883543
0.25,0.6,2.4,0.56875,0.11258330249197704,0.001,0.7949466100638761,2722.937342075638
0.25,0.6,2.4,0.56875,0.12196524436630846,0.001,0.8090095829077139,2621.559646544065
0.25,0.6,2.4,0.56875,0.13134718624063987,0.001,1.3393459381248753,9.65564123651357
0.25,0.6,2.4,0.56875,0.1407291281149713,0.001,1.340242116508837,9.009487349829982
0.25,0.6,2.4,0.56875,0.1501110699893027,0.001,1.3410652974072714,8.434403848414833
0.25,0.6,2.4,0.56875,0.15949301186363413,0.001,1.3418271407414835,7.9104786990824545
0.25,0.6,2.4,0.56875,0.16887495373796554,0.001,1.3425375318811081,7.449308968064727
0.25,0.6,2.4,0.56875,0.17825689561229696,0.001,1.3432002332058801,7.0317724294310375
0.25,0.6,2.4,0.56875,0.18763883748662838,0.001,1.3438213939738168,6.65566031261232
0.25,0.6,2.4,0.56875,0.1970207793609598,0.001,1.344403208095307,6.303201933631382
0.25,0.6,2.4,0.56875,0.20640272123529121,0.001,1.3449476630129504,5.992456666968798
0.25,0.6,2.4,0.56875,0.21578466310962263,0.001,1.3454583232445672,5.711476410347744
0.25,0.6,2.4,0.56875,0.22516660498395408,0.001,1.3461111349283739,5.523968367045738
0.25,0.6,2.4,0.56875,0.2345485468582855,0.001,1.3475743508776794,5.333049709425254
0.25,0.6,2.4,0.56875,0.2439304887326169,0.001,1.349488457480206,5.125327144709415
0.25,0.6,2.4,0.56875,0.2533124306069483,0.001,1.351711054226957,4.926613895395587
0.25,0.6,2.4,0.56875,0.26269437248127975,0.001,1.3541888412377,4.75589805014263
0.25,0.6,2.4,0.56875,0.27207631435561114,0.001,1.3568784456458545,4.554190861362996
0.25,0.6,2.4,0.56875,0.2814582562299426,0.001,1.3597298086922207,4.365098750254342
0.25,0.6,2.4,0.56875,0.290840198104274,0.001,1.3627209314207283,4.196445832049233
0.25,0.6,2.4,0.56875,0.3002221399786054,0.001,1.3658095066397054,4.024585177774239
0.25,0.6,2.4,0.56875,0.30960408185293686,0.001,1.3691289803109818,3.8870235116417393
0.25,0.6,2.4,0.56875,0.31898602372726825,0.001,1.3726906024841716,3.6928536012861306
0.25,0.6,2.4,0.56875,0.3283679656015997,0.001,1.376670344540638,3.533254740804998
0.25,0.6,2.4,0.56875,0.3377499074759311,0.001,1.3810785622546378,3.3832639219784792
0.25,0.6,2.4,0.56875,0.34713184935026253,0.001,1.385568257144004,3.277416194094137
0.25,0.6,2.4,0.56875,0.3565137912245939,0.001,1.3898177180159472,3.196388743734799
0.25,0.6,2.4,0.56875,0.36589573309892537,0.001,1.3937947167607785,3.0950087849798997
0.25,0.6,2.4,0.56875,0.37527767497325676,0.001,1.397560743991542,2.9910423549483482
